,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
137,64,0.0,0.6502187999999993,"[0, 0, 3, 0, 1, 1, 2, 1, 2, 1, 3, 3, 3, 2, 3, 3, 0, 3, 3, 0]",200,0.1,2048
138,128,0.0,0.6502187999999993,"[0, 0, 3, 0, 1, 1, 2, 1, 2, 1, 3, 3, 3, 2, 3, 3, 0, 3, 3, 0]",200,0.1,2048
139,256,0.0,0.6502187999999993,"[0, 0, 3, 0, 1, 1, 2, 1, 2, 1, 3, 3, 3, 2, 3, 3, 0, 3, 3, 0]",200,0.1,2048
140,512,0.0,0.6502187999999993,"[0, 0, 3, 0, 1, 1, 2, 1, 2, 1, 3, 3, 3, 2, 3, 3, 0, 3, 3, 0]",200,0.1,2048
141,1024,0.0,0.6502187999999993,"[0, 0, 3, 0, 1, 1, 2, 1, 2, 1, 3, 3, 3, 2, 3, 3, 0, 3, 3, 0]",200,0.1,2048
142,2048,0.0,0.6502187999999993,"[0, 0, 3, 0, 1, 1, 2, 1, 2, 1, 3, 3, 3, 2, 3, 3, 0, 3, 3, 0]",200,0.1,2048
143,0,15.0,0.01579610000000109,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",200,0.2,2048
144,1,4.0,0.04512509999999992,"[2, 0, 3, 1, 1, 0, 0, 2, 2, 0, 3, 3, 3, 1, 3, 3, 1, 1, 1, 2]",200,0.2,2048
145,2,4.0,0.08874330000000086,"[2, 0, 3, 1, 1, 0, 0, 2, 2, 0, 3, 3, 3, 1, 3, 3, 1, 1, 1, 2]",200,0.2,2048
146,4,3.0,0.1532699000000015,"[3, 0, 2, 0, 2, 3, 1, 0, 1, 1, 3, 3, 3, 0, 0, 1, 0, 3, 1, 0]",200,0.2,2048
147,8,3.0,0.2798018000000013,"[3, 0, 2, 0, 2, 3, 1, 0, 1, 1, 3, 3, 3, 0, 0, 1, 0, 3, 1, 0]",200,0.2,2048
148,16,0.0,0.4477580000000003,"[3, 1, 0, 2, 2, 2, 1, 2, 1, 2, 3, 3, 3, 1, 0, 3, 3, 3, 0, 0]",200,0.2,2048
149,32,0.0,0.4477580000000003,"[3, 1, 0, 2, 2, 2, 1, 2, 1, 2, 3, 3, 3, 1, 0, 3, 3, 3, 0, 0]",200,0.2,2048
150,64,0.0,0.4477580000000003,"[3, 1, 0, 2, 2, 2, 1, 2, 1, 2, 3, 3, 3, 1, 0, 3, 3, 3, 0, 0]",200,0.2,2048
151,128,0.0,0.4477580000000003,"[3, 1, 0, 2, 2, 2, 1, 2, 1, 2, 3, 3, 3, 1, 0, 3, 3, 3, 0, 0]",200,0.2,2048
