,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
112,128,348.0,3.4146966000000063,"[4, 4, 4, 0, 4, 4, 0, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.02,2048
113,256,348.0,6.062546400000002,"[4, 4, 4, 0, 4, 4, 0, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.02,2048
114,512,348.0,6.062546400000002,"[4, 4, 4, 0, 4, 4, 0, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.02,2048
115,1024,348.0,6.062546400000002,"[4, 4, 4, 0, 4, 4, 0, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.02,2048
116,2048,348.0,6.062546400000002,"[4, 4, 4, 0, 4, 4, 0, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.02,2048
117,0,157.0,0.008302800000002719,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",200,0.03,2048
118,1,269.0,0.03264000000000067,"[2, 4, 4, 4, 4, 3, 2, 1, 4, 3, 3, 2, 4, 2, 1, 3, 1, 0, 4, 4]",200,0.03,2048
119,2,286.0,0.10298550000000262,"[4, 4, 4, 4, 4, 3, 1, 2, 4, 4, 1, 4, 3, 4, 0, 3, 0, 0, 0, 4]",200,0.03,2048
120,4,309.0,0.19893660000000324,"[4, 4, 3, 0, 3, 3, 0, 2, 4, 3, 4, 4, 4, 3, 2, 3, 4, 2, 1, 4]",200,0.03,2048
121,8,333.0,0.3340517000000034,"[4, 4, 4, 0, 4, 3, 1, 2, 3, 4, 3, 4, 4, 4, 3, 3, 4, 4, 0, 4]",200,0.03,2048
122,16,342.0,0.5788381000000058,"[4, 4, 4, 1, 4, 3, 1, 3, 4, 3, 4, 4, 4, 4, 3, 3, 4, 4, 0, 4]",200,0.03,2048
123,32,346.0,1.0336314000000044,"[4, 4, 4, 0, 4, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.03,2048
124,64,346.0,1.8933718000000042,"[4, 4, 4, 0, 4, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.03,2048
125,128,346.0,3.653345800000004,"[4, 4, 4, 0, 4, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.03,2048
126,256,346.0,6.5433588,"[4, 4, 4, 0, 4, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.03,2048
127,512,346.0,6.5433588,"[4, 4, 4, 0, 4, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.03,2048
128,1024,346.0,6.5433588,"[4, 4, 4, 0, 4, 3, 0, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.03,2048
